3m      6m      1y       2y      3y      4y      5y      6y      7y      8y      9y     10y     15y     20y      30y        
0.612	0.563	0.549	0.595	0.623	0.723	0.789	0.817	0.846	0.904	1.141	1.318	1.819	2.215	2.645
0.567	0.545	0.552	0.597	0.597	0.696	0.76	0.796	0.831	0.907	1.142	1.32	1.829	2.242	2.658
0.564	0.553	0.537	0.576	0.596	0.717	0.809	0.844	0.879	0.971	1.199	1.367	1.992	2.218	2.65
0.567	0.55	0.548	0.621	0.654	0.773	0.854	0.886	0.919	1.018	1.238	1.411	2.049	2.27	2.719
0.574	0.55	0.56	0.661	0.732	0.85	0.926	0.961	0.996	1.068	1.272	1.43	2.129	2.312	2.689
0.578	0.564	0.646	0.824	0.976	1.124	1.228	1.279	1.33	1.394	1.548	1.628	2.258	2.387	2.721
0.577	0.593	0.635	0.76	0.883	1.04	1.168	1.237	1.307	1.378	1.557	1.677	2.289	2.363	2.725
0.58	0.595	0.641	0.755	0.848	1.001	1.149	1.195	1.242	1.321	1.463	1.588	2.18	2.285	2.623
0.58	0.594	0.719	0.883	1.033	1.199	1.345	1.411	1.477	1.544	1.638	1.687	2.251	2.316	2.629
0.578	0.594	0.715	0.874	1.024	1.22	1.369	1.442	1.516	1.583	1.669	1.729	2.346	2.417	2.696
0.589	0.599	0.746	0.944	1.061	1.263	1.397	1.455	1.512	1.611	1.703	1.754	2.332	2.358	2.609
0.576	0.59	0.728	0.918	1.057	1.266	1.431	1.481	1.532	1.595	1.686	1.72	2.379	2.426	2.674
0.587	0.587	0.801	1.058	1.226	1.416	1.574	1.636	1.698	1.706	1.766	1.79	2.445	2.461	2.683
