m-Y         US            JAPAN
Aug-92	-0.0202	0.136503
Sep-92	0.0115	-0.0509
Oct-92	0.0036	-0.024153
Nov-92	0.0337	0.034825
Dec-92	0.0131	-0.011426
Jan-93	0.0073	-0.006642
Feb-93	0.0135	-0.011104
Mar-93	0.0215	0.119975
Apr-93	-0.0245	0.131961
May-93	0.027	0.009806
Jun-93	0.0033	-0.03416
Jul-93	-0.0047	0.050438
Aug-93	0.0381	0.020094
Sep-93	-0.0074	-0.037047
Oct-93	0.0203	0.002694
Nov-93	-0.0094	-0.157276
Dec-93	0.0123	0.04789
Jan-94	0.0335	0.132009
Feb-94	-0.027	0.001681
Mar-94	-0.0435	-0.038454
Apr-94	0.013	0.025694
May-94	0.0163	0.049423
Jun-94	-0.0247	-0.005197
Jul-94	0.0331	-0.021435
Aug-94	0.0407	0.001924
Sep-94	-0.0241	-0.036207
Oct-94	0.0229	0.004951
Nov-94	-0.0367	-0.040495
Dec-94	0.0146	0.025717
Jan-95	0.026	-0.061035
Feb-95	0.0388	-0.078706
Mar-95	0.0296	-0.025312
Apr-95	0.0291	0.018306
May-95	0.0395	-0.058295
Jun-95	0.0235	-0.045382
Jul-95	0.0333	0.116254
Aug-95	0.0027	0.068601
Sep-95	0.0419	0.010487
Oct-95	-0.0035	-0.018776
Nov-95	0.044	0.050415
Dec-95	0.0185	0.064624
Jan-96	0.0344	0.02249
Feb-96	0.0096	-0.032469
Mar-96	0.0096	0.053112
Apr-96	0.0147	0.046154
May-96	0.0258	-0.01857
Jun-96	0.0041	0.019096
Jul-96	-0.0445	-0.074737
Aug-96	0.0212	-0.025727
Sep-96	0.0562	0.057424
Oct-96	0.0274	-0.047299
Nov-96	0.0759	0.007931
Dec-96	-0.0196	-0.058585
Jan-97	0.0621	-0.066881
Feb-97	0.0081	0.013392
Mar-97	-0.0416	-0.007789
Apr-97	0.0597	0.049472
May-97	0.0614	0.031743
Jun-97	0.0446	0.045154
Jul-97	0.0794	-0.006261
Aug-97	-0.0556	-0.075046
Sep-97	0.05477	-0.024696
Oct-97	-0.0334	-0.080088
Nov-97	0.0463	-0.019465
Dec-97	0.0172	-0.061388
Jan-98	0.0111	0.078755
Feb-98	0.07212	0.004104
Mar-98	0.05121	-0.011153
Apr-98	0.01006	-0.022943
May-98	-0.01719	-0.001185
Jun-98	0.04062	0.007459
Jul-98	-0.01065	0.025766
Aug-98	-0.14458	-0.123145
Sep-98	0.06406	-0.053324
Oct-98	0.08134	-0.007623
Nov-98	0.06061	0.104233
Dec-98	0.05762	-0.049138
Jan-99	0.04182	0.035268
Feb-99	-0.03108	-0.004437
Mar-99	0.04001	0.136627
Apr-99	0.03873	0.055172
May-99	-0.02361	-0.029853
Jun-99	0.0555	0.091782
Jul-99	-0.03122	0.044323
Aug-99	-0.00495	-0.01472
Sep-99	-0.02741	0.036869
Oct-99	0.06328	0.037878
Nov-99	0.02033	0.04968
Dec-99	0.0589	0.049336
Jan-00	-0.05024	-0.00823
Feb-00	-0.01893	0.006569
Mar-00	0.09783	-0.004392
Apr-00	-0.03009	-0.03345
May-00	-0.02052	-0.076401
Jun-00	0.02465	0.045473
Jul-00	-0.01563	-0.086962
Aug-00	0.06211	0.040223
Sep-00	-0.05279	-0.024428
Oct-00	-0.00423	-0.061743
Nov-00	-0.07884	-0.012491
Dec-00	0.00489	-0.057702
Jan-01	0.03548	0.012948
Feb-01	-0.09118	-0.045
Mar-01	-0.06335	0.033052
Apr-01	0.07771	0.069836
May-01	0.0067	-0.040676
Jun-01	-0.02434	-0.00715
Jul-01	-0.00984	-0.085043
Aug-01	-0.0626	-0.072642
Sep-01	-0.08075	-0.069393
Oct-01	0.01907	0.035139
Nov-01	0.07671	-0.008597
